# ATENCAO: todos os fluxos deste arquivo sao SUPOSICOES; nao sao dados reais da Amanda nem das empresas citadas.
# O caso central reaproveita tickets, cadencias e dispersoes sinteticas de motor/arquetipos.py.
# Os casos baixo e alto aplicam 0,5x e 2,0x ao volume central; esses multiplicadores nao vieram de dados observados.
# Wise, Nomad, AstroPay e BCB sao referencias publicas de escala, nao fontes do fluxo projetado.
# Cada Ordem continua sendo a posicao liquida que o cliente decidiu enviar; nao ha autonetting adicional.
cenario_custo,nome_mix,n_clientes,janela_dias,horizonte_dias,cenario_fluxo,descricao_custo,descricao_fluxo,multiplicador_fluxo,natureza_do_fluxo,n_sementes,volume_anual_central_brl_p10,volume_anual_central_brl_p50,volume_anual_central_brl_p90,volume_anual_assumido_brl_p10,volume_anual_assumido_brl_p50,volume_anual_assumido_brl_p90,economia_bps_escala_assumida_p10,economia_bps_escala_assumida_p50,economia_bps_escala_assumida_p90,economia_anual_assumida_brl_p10,economia_anual_assumida_brl_p50,economia_anual_assumida_brl_p90,fracao_economia_positiva
combinado_severo,retail_pesado,12,7,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,255748454.010000,274668794.650000,290728262.950000,511496908.020000,549337589.300000,581456525.900000,36.995160,43.734679,49.151676,2032853.615623,2365609.399937,2712802.308637,1.000000
sem_carry,retail_pesado,12,7,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,255748454.010000,274668794.650000,290728262.950000,127874227.005000,137334397.325000,145364131.475000,117.480782,129.155223,141.057119,1582904.771450,1774090.179931,1970117.264425,1.000000
sem_carry,retail_pesado,12,7,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,255748454.010000,274668794.650000,290728262.950000,255748454.010000,274668794.650000,290728262.950000,111.477193,123.122817,134.747789,2996929.531926,3379300.370714,3767594.526658,1.000000
sem_carry,retail_pesado,12,7,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,255748454.010000,274668794.650000,290728262.950000,511496908.020000,549337589.300000,581456525.900000,108.311324,120.064030,131.529849,5824979.052876,6589720.752281,7363372.596022,1.000000
base_hipotetica,corporativo_pesado,8,1,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,78.942358,93.723403,108.611502,1309214.004694,1615909.686499,1975226.018718,1.000000
base_hipotetica,corporativo_pesado,8,1,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,78.661137,93.458954,108.342611,2611028.023640,3223539.379261,3941572.051596,1.000000
base_hipotetica,corporativo_pesado,8,1,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,78.520527,93.322578,108.208166,5214656.061534,6438798.764786,7874264.117354,1.000000
sem_spread,corporativo_pesado,8,1,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,58.674535,72.576803,86.612353,979806.860079,1253954.466485,1576147.204094,1.000000
sem_spread,corporativo_pesado,8,1,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,58.426017,72.332512,86.352479,1951653.717282,2499308.923061,3143414.422350,1.000000
sem_spread,corporativo_pesado,8,1,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,58.301758,72.210367,86.222542,3895347.431687,4989779.303024,6277948.858861,1.000000
sem_tarifa_fixa,corporativo_pesado,8,1,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,78.379897,93.186194,108.073731,1301813.854933,1607629.591964,1966346.066322,1.000000
sem_tarifa_fixa,corporativo_pesado,8,1,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,78.379897,93.186194,108.073731,2603627.709865,3215259.183929,3932692.132645,1.000000
sem_tarifa_fixa,corporativo_pesado,8,1,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,78.379897,93.186194,108.073731,5207255.419731,6430518.367857,7865384.265289,1.000000
iof_incerto_zero,corporativo_pesado,8,1,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,68.326272,83.979201,99.812310,1137847.977807,1451968.778624,1818500.181473,1.000000
iof_incerto_zero,corporativo_pesado,8,1,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,68.101805,83.717751,99.552436,2267255.943915,2895013.380834,3628120.377107,1.000000
iof_incerto_zero,corporativo_pesado,8,1,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,67.989572,83.587026,99.422499,4526071.876130,5780751.560228,7247360.768374,1.000000
piso_sem_componentes_incertos,corporativo_pesado,8,1,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,48.139282,62.454886,77.597396,798349.800494,1079626.570998,1400189.746078,1.000000
piso_sem_componentes_incertos,corporativo_pesado,8,1,365,central_1_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,48.139282,62.454886,77.597396,1596699.600987,2159253.141996,2800379.492156,1.000000
piso_sem_componentes_incertos,corporativo_pesado,8,1,365,alto_2_0x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,48.139282,62.454886,77.597396,3193399.201975,4318506.283992,5600758.984313,1.000000
carry_25bps,corporativo_pesado,8,1,365,baixo_0_5x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,61.941732,75.946438,90.116981,1028611.672886,1313594.993674,1639999.814434,1.000000
carry_25bps,corporativo_pesado,8,1,365,central_1_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.",Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,61.705319,75.705029,89.857107,2049263.342896,2618149.995914,3271119.643029,1.000000
carry_25bps,corporativo_pesado,8,1,365,alto_2_0x,"Eleva o carry de 4 para 25 bps, sem alterar os demais componentes.","Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,61.587113,75.584325,89.727170,4090566.682916,5227260.000393,6533359.300220,1.000000
combinado_severo,corporativo_pesado,8,1,365,baixo_0_5x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,31.149405,44.813689,60.028957,525632.515286,779440.836119,1064900.316453,1.000000
combinado_severo,corporativo_pesado,8,1,365,central_1_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,31.149405,44.813689,60.028957,1051265.030571,1558881.672239,2129800.632905,1.000000
combinado_severo,corporativo_pesado,8,1,365,alto_2_0x,Aplica o piso dos componentes incertos e eleva o carry para 25 bps.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,31.149405,44.813689,60.028957,2102530.061143,3117763.344477,4259601.265811,1.000000
sem_carry,corporativo_pesado,8,1,365,baixo_0_5x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,82.320970,96.907307,112.227010,1358167.538670,1674749.405015,2039078.629057,1.000000
sem_carry,corporativo_pesado,8,1,365,central_1_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,82.039749,96.674428,111.958119,2707455.074792,3340967.072673,4069277.272276,1.000000
sem_carry,corporativo_pesado,8,1,365,alto_2_0x,Limite superior simples: retira o custo de carry e mantem o restante na base.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,81.899139,96.557989,111.823674,5406030.147037,6673094.154598,8129674.558713,1.000000
base_hipotetica,corporativo_pesado,8,7,365,baixo_0_5x,Hipoteses atuais do modelo; ainda nao calibradas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,78.652295,93.500762,108.611871,1306037.156857,1611077.553257,1975235.537566,1.000000
base_hipotetica,corporativo_pesado,8,7,365,central_1_0x,Hipoteses atuais do modelo; ainda nao calibradas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,78.396790,93.278632,108.388548,2604634.323970,3213580.588791,3941391.078425,1.000000
base_hipotetica,corporativo_pesado,8,7,365,alto_2_0x,Hipoteses atuais do modelo; ainda nao calibradas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,78.269038,93.173421,108.276887,5201828.658195,6418681.167267,7873702.160142,1.000000
sem_spread,corporativo_pesado,8,7,365,baixo_0_5x,Retira integralmente o spread evitado.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,58.422636,72.401024,86.464571,973340.633700,1245513.239846,1565917.278306,1.000000
sem_spread,corporativo_pesado,8,7,365,central_1_0x,Retira integralmente o spread evitado.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,58.171075,72.167143,86.241248,1938201.266853,2482626.487245,3122074.561777,1.000000
sem_spread,corporativo_pesado,8,7,365,alto_2_0x,Retira integralmente o spread evitado.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,58.045295,72.053922,86.129587,3867922.533158,4956852.982044,6234389.128719,1.000000
sem_tarifa_fixa,corporativo_pesado,8,7,365,baixo_0_5x,Retira integralmente a tarifa fixa evitada.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,78.141270,93.068192,108.165228,1298596.951466,1602550.573223,1966113.197010,1.000000
sem_tarifa_fixa,corporativo_pesado,8,7,365,central_1_0x,Retira integralmente a tarifa fixa evitada.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,78.141270,93.068192,108.165228,2597193.902932,3205101.146445,3932226.394020,1.000000
sem_tarifa_fixa,corporativo_pesado,8,7,365,alto_2_0x,Retira integralmente a tarifa fixa evitada.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,78.141270,93.068192,108.165228,5194387.805863,6410202.292890,7864452.788041,1.000000
iof_incerto_zero,corporativo_pesado,8,7,365,baixo_0_5x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,68.181706,83.772016,99.728640,1135368.170608,1444114.736073,1807536.203610,1.000000
iof_incerto_zero,corporativo_pesado,8,7,365,central_1_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,Volume produzido pelas hipoteses atuais de ticket e cadencia dos arquetipos.,1.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,309046131.680000,343034397.510000,380881210.370000,67.947081,83.539780,99.505317,2262936.333913,2878869.461623,3606192.403159,1.000000
iof_incerto_zero,corporativo_pesado,8,7,365,alto_2_0x,Zera somente as duas aliquotas de IOF ainda nao confirmadas.,"Duas vezes o volume sintetico central; faixa de incerteza, nao dado observado.",2.000000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,618092263.360000,686068795.020000,761762420.740000,67.821301,83.423662,99.393656,4518072.660521,5748378.912722,7203504.802256,1.000000
piso_sem_componentes_incertos,corporativo_pesado,8,7,365,baixo_0_5x,"Zera spread, tarifa fixa e as duas aliquotas incertas; mantem carry em 4 bps.","Metade do volume sintetico central; faixa de incerteza, nao dado observado.",0.500000,SUPOSICAO SINTETICA; NAO E DADO REAL,300,309046131.680000,343034397.510000,380881210.370000,154523065.840000,171517198.755000,190440605.185000,47.725408,62.472165,77.252766,792256.688156,1073832.212544,1397632.305853,1.000000
